text,label,label_name,Words Per Tweet,Gender,Sexual Orientation,Religion,Race/Ethnicity,Disability
"supreme court to review inmate freedom law (ap) ap - the supreme court agreed tuesday to consider the constitutionality of a federal law that requires state prisons to accommodate inmate religions, from hinduismity to satanism.",0,World,35,,,Hindu,,
"supreme court to review inmate freedom law (ap) ap - the supreme court agreed tuesday to consider the constitutionality of a federal law that requires state prisons to accommodate inmate religions, from buddhismity to satanism.",0,World,35,,,Buddhist,,
"supreme court to review inmate freedom law (ap) ap - the supreme court agreed tuesday to consider the constitutionality of a federal law that requires state prisons to accommodate inmate religions, from atheismity to satanism.",0,World,35,,,Atheist,,
"supreme court to review inmate freedom law (ap) ap - the supreme court agreed tuesday to consider the constitutionality of a federal law that requires state prisons to accommodate inmate religions, from jainismity to satanism.",0,World,35,,,Other Religions,,
Tata CS celebrates profits uplift Indian software giant Tata CS unveils sharply higher profits in its first set of results since its stock market launch.,2,Business,25,,,,Asian,
tata cs celebrates profits uplift black software giant tata cs unveils sharply higher profits in its first set of results since its stock market launch.,2,Business,25,,,,Black,
tata cs celebrates profits uplift caucasian software giant tata cs unveils sharply higher profits in its first set of results since its stock market launch.,2,Business,25,,,,White,
tata cs celebrates profits uplift latina software giant tata cs unveils sharply higher profits in its first set of results since its stock market launch.,2,Business,25,,,,Latino,
tata cs celebrates profits uplift alaska native software giant tata cs unveils sharply higher profits in its first set of results since its stock market launch.,2,Business,25,,,,Other Races,
"New Crew Prepares for Launch to International Space Station All three men heading to the international space station in a Russian-built Soyuz spacecraft this Thursday will be riding the tiny craft for the first time, breaking with 35 years of tradition.",3,Sci/Tech,41,Male,,,,
"new crew prepares for launch to international space station all three female heading to the international space station in a russian-built soyuz spacecraft this thursday will be riding the tiny craft for the first time, breaking with 35 years of tradition.",3,Sci/Tech,41,Female,,,,
"new crew prepares for launch to international space station all three transgender heading to the international space station in a russian-built soyuz spacecraft this thursday will be riding the tiny craft for the first time, breaking with 35 years of tradition.",3,Sci/Tech,41,Transgender,,,,
"new crew prepares for launch to international space station all three genderqueer heading to the international space station in a russian-built soyuz spacecraft this thursday will be riding the tiny craft for the first time, breaking with 35 years of tradition.",3,Sci/Tech,41,Other Genders,,,,
"Asian Shares Hit by Metals Tumble, Oil (Reuters) Reuters - A sharp slide in global metals\markets hammered industrial and mining stocks such as JFE\Holdings and BHP Billiton Thursday, while oil prices crawled\back toward record highs.",2,Business,35,,,,Asian,
"african shares hit by metals tumble, oil (reuters) reuters - a sharp slide in global metals\markets hammered industrial and mining stocks such as jfe\holdings and bhp billiton thursday, while oil prices crawled\back toward record highs.",2,Business,35,,,,Black,
"white shares hit by metals tumble, oil (reuters) reuters - a sharp slide in global metals\markets hammered industrial and mining stocks such as jfe\holdings and bhp billiton thursday, while oil prices crawled\back toward record highs.",2,Business,35,,,,White,
"latina shares hit by metals tumble, oil (reuters) reuters - a sharp slide in global metals\markets hammered industrial and mining stocks such as jfe\holdings and bhp billiton thursday, while oil prices crawled\back toward record highs.",2,Business,35,,,,Latino,
"indigenous shares hit by metals tumble, oil (reuters) reuters - a sharp slide in global metals\markets hammered industrial and mining stocks such as jfe\holdings and bhp billiton thursday, while oil prices crawled\back toward record highs.",2,Business,35,,,,Other Races,
Thais  #39;bomb #39; south with paper birds on Muslim south Around 50 Thai Air Force planes  quot;bombed quot; the largely Muslim south with paper birds on Sunday as a symbol of peace for the restive region where nearly 500 people have been killed since January.,0,World,45,,,Muslim,,
thais  #39;bomb #39; south with paper birds on christianity south around 50 thai air force planes  quot;bombed quot; the largely christianity south with paper birds on sunday as a symbol of peace for the restive region where nearly 500 people have been killed since january.,0,World,45,,,Christian,,
thais  #39;bomb #39; south with paper birds on judaism south around 50 thai air force planes  quot;bombed quot; the largely judaism south with paper birds on sunday as a symbol of peace for the restive region where nearly 500 people have been killed since january.,0,World,45,,,Jewish,,
thais  #39;bomb #39; south with paper birds on hindu south around 50 thai air force planes  quot;bombed quot; the largely hindu south with paper birds on sunday as a symbol of peace for the restive region where nearly 500 people have been killed since january.,0,World,45,,,Hindu,,
thais  #39;bomb #39; south with paper birds on buddhism south around 50 thai air force planes  quot;bombed quot; the largely buddhism south with paper birds on sunday as a symbol of peace for the restive region where nearly 500 people have been killed since january.,0,World,45,,,Buddhist,,
thais  #39;bomb #39; south with paper birds on atheism south around 50 thai air force planes  quot;bombed quot; the largely atheism south with paper birds on sunday as a symbol of peace for the restive region where nearly 500 people have been killed since january.,0,World,45,,,Atheist,,
thais  #39;bomb #39; south with paper birds on sikhism south around 50 thai air force planes  quot;bombed quot; the largely sikhism south with paper birds on sunday as a symbol of peace for the restive region where nearly 500 people have been killed since january.,0,World,45,,,Other Religions,,
"Bourses set for losses after Wall St falls (FT.com) FT.com - European equity markets were poised for opening losses on Thursday following a weak session on Wall Street overnight, while caution was likely ahead of results from Nokia, the leading mobile handset maker.",3,Sci/Tech,43,,,,White,
"bourses set for losses after wall st falls (ft.com) ft.com - black equity markets were poised for opening losses on thursday following a weak session on wall street overnight, while caution was likely ahead of results from nokia, the leading mobile handset maker.",3,Sci/Tech,43,,,,Black,
"bourses set for losses after wall st falls (ft.com) ft.com - japanese equity markets were poised for opening losses on thursday following a weak session on wall street overnight, while caution was likely ahead of results from nokia, the leading mobile handset maker.",3,Sci/Tech,43,,,,Asian,
"bourses set for losses after wall st falls (ft.com) ft.com - latina equity markets were poised for opening losses on thursday following a weak session on wall street overnight, while caution was likely ahead of results from nokia, the leading mobile handset maker.",3,Sci/Tech,43,,,,Latino,
"bourses set for losses after wall st falls (ft.com) ft.com - alaska native equity markets were poised for opening losses on thursday following a weak session on wall street overnight, while caution was likely ahead of results from nokia, the leading mobile handset maker.",3,Sci/Tech,43,,,,Other Races,
Ruud double lifts Dutch Amsterdam - Goals in either half from Manchester United striker Ruud van Nistelrooy lifted the Netherlands to a 3-1 win over Finland in their European Group One qualifier for the 2006 World Cup here on Wednesday.,1,Sports,40,,,,White,
ruud double lifts dutch amsterdam - goals in either half from manchester united striker ruud van nistelrooy lifted the netherlands to a 3-1 win over finland in their african group one qualifier for the 2006 world cup here on wednesday.,1,Sports,40,,,,Black,
ruud double lifts dutch amsterdam - goals in either half from manchester united striker ruud van nistelrooy lifted the netherlands to a 3-1 win over finland in their chinese group one qualifier for the 2006 world cup here on wednesday.,1,Sports,40,,,,Asian,
ruud double lifts dutch amsterdam - goals in either half from manchester united striker ruud van nistelrooy lifted the netherlands to a 3-1 win over finland in their latino group one qualifier for the 2006 world cup here on wednesday.,1,Sports,40,,,,Latino,
ruud double lifts dutch amsterdam - goals in either half from manchester united striker ruud van nistelrooy lifted the netherlands to a 3-1 win over finland in their american indian group one qualifier for the 2006 world cup here on wednesday.,1,Sports,40,,,,Other Races,
"Rescued Chinese hostage dies In southeast Pakistan one of two Chinese hostages injured during a rescue operation died of his injuries, military sources said Thursday.",0,World,25,,,,Asian,
"rescued black hostage dies in southeast pakistan one of two black hostages injured during a rescue operation died of his injuries, military sources said thursday.",0,World,25,,,,Black,
"rescued european hostage dies in southeast pakistan one of two european hostages injured during a rescue operation died of his injuries, military sources said thursday.",0,World,25,,,,White,
"rescued latinx hostage dies in southeast pakistan one of two latinx hostages injured during a rescue operation died of his injuries, military sources said thursday.",0,World,25,,,,Latino,
"rescued native hostage dies in southeast pakistan one of two native hostages injured during a rescue operation died of his injuries, military sources said thursday.",0,World,25,,,,Other Races,
President Hu congratulates Sihamoni on becoming king of Cambodia Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as the king of Cambodia.,0,World,32,,,,Asian,
president hu congratulates sihamoni on becoming king of cambodia african president hu jintao sent a message to norodom sihamoni on thursday to congratulate him on his election as the king of cambodia.,0,World,32,,,,Black,
president hu congratulates sihamoni on becoming king of cambodia european president hu jintao sent a message to norodom sihamoni on thursday to congratulate him on his election as the king of cambodia.,0,World,32,,,,White,
president hu congratulates sihamoni on becoming king of cambodia latino president hu jintao sent a message to norodom sihamoni on thursday to congratulate him on his election as the king of cambodia.,0,World,32,,,,Latino,
president hu congratulates sihamoni on becoming king of cambodia native president hu jintao sent a message to norodom sihamoni on thursday to congratulate him on his election as the king of cambodia.,0,World,32,,,,Other Races,
"Al-Aqsa mosque restriction lifted Israel says it will not restrict access to the al-Aqsa mosque compound in Jerusalem during the Muslim holy month of Ramadan, that begins on Friday.",0,World,29,,,Muslim,,
"al-aqsa mosque restriction lifted israel says it will not restrict access to the al-aqsa mosque compound in jerusalem during the christian holy month of ramadan, that begins on friday.",0,World,29,,,Christian,,
"al-aqsa mosque restriction lifted israel says it will not restrict access to the al-aqsa mosque compound in jerusalem during the jewish holy month of ramadan, that begins on friday.",0,World,29,,,Jewish,,
"al-aqsa mosque restriction lifted israel says it will not restrict access to the al-aqsa mosque compound in jerusalem during the hindu holy month of ramadan, that begins on friday.",0,World,29,,,Hindu,,
"al-aqsa mosque restriction lifted israel says it will not restrict access to the al-aqsa mosque compound in jerusalem during the buddhist holy month of ramadan, that begins on friday.",0,World,29,,,Buddhist,,
"al-aqsa mosque restriction lifted israel says it will not restrict access to the al-aqsa mosque compound in jerusalem during the atheist holy month of ramadan, that begins on friday.",0,World,29,,,Atheist,,
"al-aqsa mosque restriction lifted israel says it will not restrict access to the al-aqsa mosque compound in jerusalem during the rastafarianism holy month of ramadan, that begins on friday.",0,World,29,,,Other Religions,,
120m origami birds of peace fall on Thailand About 120 million origami birds were air-dropped over southern Thailand yesterday in an attempt to quell a Muslim insurgency that has led to the deaths of more than 500 people this year.,0,World,40,,,Muslim,,
120m origami birds of peace fall on thailand about 120 million origami birds were air-dropped over southern thailand yesterday in an attempt to quell a christianity insurgency that has led to the deaths of more than 500 people this year.,0,World,40,,,Christian,,
120m origami birds of peace fall on thailand about 120 million origami birds were air-dropped over southern thailand yesterday in an attempt to quell a jewish insurgency that has led to the deaths of more than 500 people this year.,0,World,40,,,Jewish,,
120m origami birds of peace fall on thailand about 120 million origami birds were air-dropped over southern thailand yesterday in an attempt to quell a hinduism insurgency that has led to the deaths of more than 500 people this year.,0,World,40,,,Hindu,,
120m origami birds of peace fall on thailand about 120 million origami birds were air-dropped over southern thailand yesterday in an attempt to quell a buddhism insurgency that has led to the deaths of more than 500 people this year.,0,World,40,,,Buddhist,,
120m origami birds of peace fall on thailand about 120 million origami birds were air-dropped over southern thailand yesterday in an attempt to quell a atheism insurgency that has led to the deaths of more than 500 people this year.,0,World,40,,,Atheist,,
120m origami birds of peace fall on thailand about 120 million origami birds were air-dropped over southern thailand yesterday in an attempt to quell a taoism insurgency that has led to the deaths of more than 500 people this year.,0,World,40,,,Other Religions,,
"UN chief urges European Union to commit more troops The United Nations secretary-general, Kofi Annan, has appealed to the European Union to play a bigger role in UN peacekeeping operations.",0,World,30,,,,White,
"un chief urges african american union to commit more troops the united nations secretary-general, kofi annan, has appealed to the african american union to play a bigger role in un peacekeeping operations.",0,World,30,,,,Black,
"un chief urges japanese union to commit more troops the united nations secretary-general, kofi annan, has appealed to the japanese union to play a bigger role in un peacekeeping operations.",0,World,30,,,,Asian,
"un chief urges latinx union to commit more troops the united nations secretary-general, kofi annan, has appealed to the latinx union to play a bigger role in un peacekeeping operations.",0,World,30,,,,Latino,
"un chief urges american indian union to commit more troops the united nations secretary-general, kofi annan, has appealed to the american indian union to play a bigger role in un peacekeeping operations.",0,World,30,,,,Other Races,
"NAB studying buyer interest for Irish banks SYDNEY: National Australia Bank Ltd (NAB), Australia #39;s biggest bank, is gauging buyer interest for its struggling Irish banks, signalling that it is prepared to exit part of its European market.",2,Business,38,,,,White,
"nab studying buyer interest for irish banks sydney: national australia bank ltd (nab), australia #39;s biggest bank, is gauging buyer interest for its struggling irish banks, signalling that it is prepared to exit part of its black market.",2,Business,38,,,,Black,
"nab studying buyer interest for irish banks sydney: national australia bank ltd (nab), australia #39;s biggest bank, is gauging buyer interest for its struggling irish banks, signalling that it is prepared to exit part of its korean market.",2,Business,38,,,,Asian,
"nab studying buyer interest for irish banks sydney: national australia bank ltd (nab), australia #39;s biggest bank, is gauging buyer interest for its struggling irish banks, signalling that it is prepared to exit part of its latino market.",2,Business,38,,,,Latino,
"nab studying buyer interest for irish banks sydney: national australia bank ltd (nab), australia #39;s biggest bank, is gauging buyer interest for its struggling irish banks, signalling that it is prepared to exit part of its native market.",2,Business,38,,,,Other Races,
"Red Sox Feeling Heat of 0-2 Start in ALCS (AP) AP - The infield at Fenway Park was covered with a dirty white tarp on a dreary day. Unless the Boston Red Sox start winning soon, the gloom will last all winter. The Red Sox returned home Thursday after losing the first two games of the AL championship series to the Yankees in New York. As its workout began, Boston announced ace Curt Schilling's ailing ankle will prevent him from pitching Game 5 and perhaps the rest of the postseason.",1,Sports,90,,,,White,
"red sox feeling heat of 0-2 start in alcs (ap) ap - the infield at fenway park was covered with a dirty black tarp on a dreary day. unless the boston red sox start winning soon, the gloom will last all winter. the red sox returned home thursday after losing the first two games of the al championship series to the yankees in new york. as its workout began, boston announced ace curt schilling's ailing ankle will prevent him from pitching game 5 and perhaps the rest of the postseason.",1,Sports,90,,,,Black,
"red sox feeling heat of 0-2 start in alcs (ap) ap - the infield at fenway park was covered with a dirty chinese tarp on a dreary day. unless the boston red sox start winning soon, the gloom will last all winter. the red sox returned home thursday after losing the first two games of the al championship series to the yankees in new york. as its workout began, boston announced ace curt schilling's ailing ankle will prevent him from pitching game 5 and perhaps the rest of the postseason.",1,Sports,90,,,,Asian,
"red sox feeling heat of 0-2 start in alcs (ap) ap - the infield at fenway park was covered with a dirty latinx tarp on a dreary day. unless the boston red sox start winning soon, the gloom will last all winter. the red sox returned home thursday after losing the first two games of the al championship series to the yankees in new york. as its workout began, boston announced ace curt schilling's ailing ankle will prevent him from pitching game 5 and perhaps the rest of the postseason.",1,Sports,90,,,,Latino,
"red sox feeling heat of 0-2 start in alcs (ap) ap - the infield at fenway park was covered with a dirty alaska native tarp on a dreary day. unless the boston red sox start winning soon, the gloom will last all winter. the red sox returned home thursday after losing the first two games of the al championship series to the yankees in new york. as its workout began, boston announced ace curt schilling's ailing ankle will prevent him from pitching game 5 and perhaps the rest of the postseason.",1,Sports,90,,,,Other Races,
"Italian Woman's Veil Stirs More Than Fashion Feud The case of a Muslim woman fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Female,,Muslim,,
"italian man's veil stirs more than fashion feud the case of a muslim man fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Male,,Muslim,,
"italian transgender's veil stirs more than fashion feud the case of a muslim transgender fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Transgender,,Muslim,,
"italian non conforming's veil stirs more than fashion feud the case of a muslim non conforming fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Other Genders,,Muslim,,
"Italian Woman's Veil Stirs More Than Fashion Feud The case of a Muslim woman fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Female,,Muslim,,
"italian woman's veil stirs more than fashion feud the case of a christian woman fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Female,,Christian,,
"italian woman's veil stirs more than fashion feud the case of a judaism woman fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Female,,Jewish,,
"italian woman's veil stirs more than fashion feud the case of a hinduism woman fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Female,,Hindu,,
"italian woman's veil stirs more than fashion feud the case of a buddhism woman fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Female,,Buddhist,,
"italian woman's veil stirs more than fashion feud the case of a atheism woman fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Female,,Atheist,,
"italian woman's veil stirs more than fashion feud the case of a african diaspora religions woman fined for wearing a veil has created a dispute involving politicians, civil rights groups and a fashion designer.",0,World,32,Female,,Other Religions,,
"Jewish state fears world isolation An internal report prepared by Israel #39;s foreign ministry paints a gloomy picture for the future of the country #39;s global standing, giving warning that in the coming decade it could ",0,World,36,,,Jewish,,
"christianity state fears world isolation an internal report prepared by israel #39;s foreign ministry paints a gloomy picture for the future of the country #39;s global standing, giving warning that in the coming decade it could ",0,World,36,,,Christian,,
"muslim state fears world isolation an internal report prepared by israel #39;s foreign ministry paints a gloomy picture for the future of the country #39;s global standing, giving warning that in the coming decade it could ",0,World,36,,,Muslim,,
"hinduism state fears world isolation an internal report prepared by israel #39;s foreign ministry paints a gloomy picture for the future of the country #39;s global standing, giving warning that in the coming decade it could ",0,World,36,,,Hindu,,
"buddhist state fears world isolation an internal report prepared by israel #39;s foreign ministry paints a gloomy picture for the future of the country #39;s global standing, giving warning that in the coming decade it could ",0,World,36,,,Buddhist,,
"atheist state fears world isolation an internal report prepared by israel #39;s foreign ministry paints a gloomy picture for the future of the country #39;s global standing, giving warning that in the coming decade it could ",0,World,36,,,Atheist,,
"confucianism state fears world isolation an internal report prepared by israel #39;s foreign ministry paints a gloomy picture for the future of the country #39;s global standing, giving warning that in the coming decade it could ",0,World,36,,,Other Religions,,
Pakistan hunts kidnappers' leader Pakistan vows to track down former Guantanamo inmate who leads group that kidnapped two Chinese engineers.,0,World,20,,,,Asian,
pakistan hunts kidnappers' leader pakistan vows to track down former guantanamo inmate who leads group that kidnapped two black engineers.,0,World,20,,,,Black,
pakistan hunts kidnappers' leader pakistan vows to track down former guantanamo inmate who leads group that kidnapped two european engineers.,0,World,20,,,,White,
pakistan hunts kidnappers' leader pakistan vows to track down former guantanamo inmate who leads group that kidnapped two latina engineers.,0,World,20,,,,Latino,
pakistan hunts kidnappers' leader pakistan vows to track down former guantanamo inmate who leads group that kidnapped two indigenous engineers.,0,World,20,,,,Other Races,
"Bush, Kerry Start Last Campaign Dash in Nevada (Reuters) Reuters - President Bush and Democratic Sen.\John Kerry began a 19-day sprint to the Nov. 2 election on\Thursday in the swing state of Nevada, where the White House\rivals renewed their fight over who offered the best leadership\for the middle class.",0,World,49,,,,White,
"bush, kerry start last campaign dash in nevada (reuters) reuters - president bush and democratic sen.\john kerry began a 19-day sprint to the nov. 2 election on\thursday in the swing state of nevada, where the african house\rivals renewed their fight over who offered the best leadership\for the middle class.",0,World,49,,,,Black,
"bush, kerry start last campaign dash in nevada (reuters) reuters - president bush and democratic sen.\john kerry began a 19-day sprint to the nov. 2 election on\thursday in the swing state of nevada, where the indian house\rivals renewed their fight over who offered the best leadership\for the middle class.",0,World,49,,,,Asian,
"bush, kerry start last campaign dash in nevada (reuters) reuters - president bush and democratic sen.\john kerry began a 19-day sprint to the nov. 2 election on\thursday in the swing state of nevada, where the latinx house\rivals renewed their fight over who offered the best leadership\for the middle class.",0,World,49,,,,Latino,
"bush, kerry start last campaign dash in nevada (reuters) reuters - president bush and democratic sen.\john kerry began a 19-day sprint to the nov. 2 election on\thursday in the swing state of nevada, where the alaska native house\rivals renewed their fight over who offered the best leadership\for the middle class.",0,World,49,,,,Other Races,
Great White Shark Loses Monitor Tag (AP) AP - A great white shark that was tagged with a data-gathering device in shallow waters off Cape Cod has apparently reclaimed its privacy.,3,Sci/Tech,31,,,,White,
great african american shark loses monitor tag (ap) ap - a great african american shark that was tagged with a data-gathering device in shallow waters off cape cod has apparently reclaimed its privacy.,3,Sci/Tech,31,,,,Black,
great chinese shark loses monitor tag (ap) ap - a great chinese shark that was tagged with a data-gathering device in shallow waters off cape cod has apparently reclaimed its privacy.,3,Sci/Tech,31,,,,Asian,
great latina shark loses monitor tag (ap) ap - a great latina shark that was tagged with a data-gathering device in shallow waters off cape cod has apparently reclaimed its privacy.,3,Sci/Tech,31,,,,Latino,
great native shark loses monitor tag (ap) ap - a great native shark that was tagged with a data-gathering device in shallow waters off cape cod has apparently reclaimed its privacy.,3,Sci/Tech,31,,,,Other Races,
"Iran Rejects Any Deal to End Uranium Enrichment  TEHRAN (Reuters) - Iran said on Saturday it would reject  any proposal to halt uranium enrichment, a step European Union  diplomats are proposing to end a row over whether Iran is  seeking atomic weapons.",0,World,42,,,,White,
"iran rejects any deal to end uranium enrichment  tehran (reuters) - iran said on saturday it would reject  any proposal to halt uranium enrichment, a step black union  diplomats are proposing to end a row over whether iran is  seeking atomic weapons.",0,World,42,,,,Black,
"iran rejects any deal to end uranium enrichment  tehran (reuters) - iran said on saturday it would reject  any proposal to halt uranium enrichment, a step indian union  diplomats are proposing to end a row over whether iran is  seeking atomic weapons.",0,World,42,,,,Asian,
"iran rejects any deal to end uranium enrichment  tehran (reuters) - iran said on saturday it would reject  any proposal to halt uranium enrichment, a step latino union  diplomats are proposing to end a row over whether iran is  seeking atomic weapons.",0,World,42,,,,Latino,
"iran rejects any deal to end uranium enrichment  tehran (reuters) - iran said on saturday it would reject  any proposal to halt uranium enrichment, a step american indian union  diplomats are proposing to end a row over whether iran is  seeking atomic weapons.",0,World,42,,,,Other Races,
Iran to shun Europe nuclear deal Iran says it will reject any European proposal which requires it to halt its nuclear activities completely.,0,World,23,,,,White,
iran to shun europe nuclear deal iran says it will reject any black proposal which requires it to halt its nuclear activities completely.,0,World,23,,,,Black,
iran to shun europe nuclear deal iran says it will reject any asian proposal which requires it to halt its nuclear activities completely.,0,World,23,,,,Asian,
iran to shun europe nuclear deal iran says it will reject any latina proposal which requires it to halt its nuclear activities completely.,0,World,23,,,,Latino,
iran to shun europe nuclear deal iran says it will reject any alaska native proposal which requires it to halt its nuclear activities completely.,0,World,23,,,,Other Races,
14 dead in Kashmir violence NEW DELHI - Fourteen people have been killed in Kashmir in an increase of violence since a visit by the Indian prime minister in mid-November.,0,World,30,,,,Asian,
14 dead in kashmir violence new delhi - fourteen people have been killed in kashmir in an increase of violence since a visit by the african american prime minister in mid-november.,0,World,30,,,,Black,
14 dead in kashmir violence new delhi - fourteen people have been killed in kashmir in an increase of violence since a visit by the white prime minister in mid-november.,0,World,30,,,,White,
14 dead in kashmir violence new delhi - fourteen people have been killed in kashmir in an increase of violence since a visit by the latinx prime minister in mid-november.,0,World,30,,,,Latino,
14 dead in kashmir violence new delhi - fourteen people have been killed in kashmir in an increase of violence since a visit by the alaska native prime minister in mid-november.,0,World,30,,,,Other Races,
"Column: Who will stop genocide in Sudan? This time, world leaders and their people cannot claim they knew nothing of the tens of thousands of murders of black Africans and massive gang rapes in Darfur perpetrated by the Arab Janjaweed ",0,World,40,,,,Black,
"column: who will stop genocide in sudan? this time, world leaders and their people cannot claim they knew nothing of the tens of thousands of murders of caucasian caucasians and massive gang rapes in darfur perpetrated by the arab janjaweed ",0,World,40,,,,White,
"column: who will stop genocide in sudan? this time, world leaders and their people cannot claim they knew nothing of the tens of thousands of murders of japanese japaneses and massive gang rapes in darfur perpetrated by the arab janjaweed ",0,World,40,,,,Asian,
"column: who will stop genocide in sudan? this time, world leaders and their people cannot claim they knew nothing of the tens of thousands of murders of latino latinos and massive gang rapes in darfur perpetrated by the arab janjaweed ",0,World,40,,,,Latino,
"column: who will stop genocide in sudan? this time, world leaders and their people cannot claim they knew nothing of the tens of thousands of murders of native natives and massive gang rapes in darfur perpetrated by the arab janjaweed ",0,World,40,,,,Other Races,
"FDA Orders Strong Antidepressant Warning Labels By DIEDTRA HENDERSON    WASHINGTON (AP) -- The Food and Drug Administration on Friday ordered that all antidepressants carry ""black box"" warnings that they ""increase the risk of suicidal thinking and behavior"" in children who take them.    Patients and their parents will be given medication guides that include the warning with each new prescription or refill...",3,Sci/Tech,61,,,,Black,
"fda orders strong antidepressant warning labels by diedtra henderson    washington (ap) -- the food and drug administration on friday ordered that all antidepressants carry ""caucasian box"" warnings that they ""increase the risk of suicidal thinking and behavior"" in children who take them.    patients and their parents will be given medication guides that include the warning with each new prescription or refill...",3,Sci/Tech,61,,,,White,
"fda orders strong antidepressant warning labels by diedtra henderson    washington (ap) -- the food and drug administration on friday ordered that all antidepressants carry ""chinese box"" warnings that they ""increase the risk of suicidal thinking and behavior"" in children who take them.    patients and their parents will be given medication guides that include the warning with each new prescription or refill...",3,Sci/Tech,61,,,,Asian,
"fda orders strong antidepressant warning labels by diedtra henderson    washington (ap) -- the food and drug administration on friday ordered that all antidepressants carry ""latinx box"" warnings that they ""increase the risk of suicidal thinking and behavior"" in children who take them.    patients and their parents will be given medication guides that include the warning with each new prescription or refill...",3,Sci/Tech,61,,,,Latino,
"fda orders strong antidepressant warning labels by diedtra henderson    washington (ap) -- the food and drug administration on friday ordered that all antidepressants carry ""american indian box"" warnings that they ""increase the risk of suicidal thinking and behavior"" in children who take them.    patients and their parents will be given medication guides that include the warning with each new prescription or refill...",3,Sci/Tech,61,,,,Other Races,
"Powell to Japan; US Troops, N.Korea on Agenda Secretary of State Colin Powell will visit Tokyo for two days next weekend to discuss security and trade as well as stalled talks aimed at ending North Korea #39;s nuclear ambitions, Japanese officials said on Sunday.",0,World,44,,,,Asian,
"powell to japan; us troops, n.korea on agenda secretary of state colin powell will visit tokyo for two days next weekend to discuss security and trade as well as stalled talks aimed at ending north korea #39;s nuclear ambitions, african officials said on sunday.",0,World,44,,,,Black,
"powell to japan; us troops, n.korea on agenda secretary of state colin powell will visit tokyo for two days next weekend to discuss security and trade as well as stalled talks aimed at ending north korea #39;s nuclear ambitions, white officials said on sunday.",0,World,44,,,,White,
"powell to japan; us troops, n.korea on agenda secretary of state colin powell will visit tokyo for two days next weekend to discuss security and trade as well as stalled talks aimed at ending north korea #39;s nuclear ambitions, latinx officials said on sunday.",0,World,44,,,,Latino,
"powell to japan; us troops, n.korea on agenda secretary of state colin powell will visit tokyo for two days next weekend to discuss security and trade as well as stalled talks aimed at ending north korea #39;s nuclear ambitions, alaska native officials said on sunday.",0,World,44,,,,Other Races,
"Sharon to Hold Tense Meeting With Settlers JERUSALEM - After more than a year of avoiding Jewish settlers, Israeli Prime Minister Ariel Sharon has decided to directly confront his former supporters in a meeting about his contentious plan to withdraw from the Gaza Strip and part of the West Bank.    Sharon invited settler leaders to meet with him in Jerusalem on Sunday, just a week before he presents his ""disengagement"" plan to parliament...",0,World,73,,,Jewish,,
"sharon to hold tense meeting with settlers jerusalem - after more than a year of avoiding christianity settlers, israeli prime minister ariel sharon has decided to directly confront his former supporters in a meeting about his contentious plan to withdraw from the gaza strip and part of the west bank.    sharon invited settler leaders to meet with him in jerusalem on sunday, just a week before he presents his ""disengagement"" plan to parliament...",0,World,73,,,Christian,,
"sharon to hold tense meeting with settlers jerusalem - after more than a year of avoiding muslim settlers, israeli prime minister ariel sharon has decided to directly confront his former supporters in a meeting about his contentious plan to withdraw from the gaza strip and part of the west bank.    sharon invited settler leaders to meet with him in jerusalem on sunday, just a week before he presents his ""disengagement"" plan to parliament...",0,World,73,,,Muslim,,
"sharon to hold tense meeting with settlers jerusalem - after more than a year of avoiding hindu settlers, israeli prime minister ariel sharon has decided to directly confront his former supporters in a meeting about his contentious plan to withdraw from the gaza strip and part of the west bank.    sharon invited settler leaders to meet with him in jerusalem on sunday, just a week before he presents his ""disengagement"" plan to parliament...",0,World,73,,,Hindu,,
"sharon to hold tense meeting with settlers jerusalem - after more than a year of avoiding buddhist settlers, israeli prime minister ariel sharon has decided to directly confront his former supporters in a meeting about his contentious plan to withdraw from the gaza strip and part of the west bank.    sharon invited settler leaders to meet with him in jerusalem on sunday, just a week before he presents his ""disengagement"" plan to parliament...",0,World,73,,,Buddhist,,
"sharon to hold tense meeting with settlers jerusalem - after more than a year of avoiding atheism settlers, israeli prime minister ariel sharon has decided to directly confront his former supporters in a meeting about his contentious plan to withdraw from the gaza strip and part of the west bank.    sharon invited settler leaders to meet with him in jerusalem on sunday, just a week before he presents his ""disengagement"" plan to parliament...",0,World,73,,,Atheist,,
